canonical_model_id,tier,classification_reason,canonical_or_alias,family,role,daily_series_status,benchmark_type,benchmark_status,validation_independence_status,alpha_beta_ir_computable,promotion_eligibility,primary_benchmark,primary_benchmark_statement,reporting_interpretation_limit,v5n_addendum_path
v5e_full_holding_rolling_intraday_research,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_full_holding_rolling_intraday_research\model_performance_addendum.md
v5e_full_intraday_nav_engineering_test,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_full_intraday_nav_engineering_test\model_performance_addendum.md
v5e_historical_closeout_governance_packet,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5e_historical_closeout_governance_packet\model_performance_addendum.md
v5e_holding_period_exit_pm_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_holding_period_exit_pm_review\model_performance_addendum.md
v5e_limited_engineering_loop,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_limited_engineering_loop\model_performance_addendum.md
v5e_long_horizon_momentum_diagnostic,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_long_horizon_momentum_diagnostic\model_performance_addendum.md
v5e_momentum_addenda_closeout_packet,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5e_momentum_addenda_closeout_packet\model_performance_addendum.md
v5e_pm_quant_formal_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_pm_quant_formal_review\model_performance_addendum.md
v5e_post_exit_5min_monitoring_audit_packet,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5e_post_exit_5min_monitoring_audit_packet\model_performance_addendum.md
v5e_post_exit_5min_monitoring_data_gate,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5e_post_exit_5min_monitoring_data_gate\model_performance_addendum.md
v5e_profit_lock_execution_robust_formal_review,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5e_profit_lock_execution_robust_formal_review\model_performance_addendum.md
v5e_profit_lock_main_20pct_sell50,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,governance_or_research_artifact,historical_closeout_forward_only,available,static_proxy_basket,coverage_pass,validation_not_independent_or_overlapping,True,False,local_same_pool_or_embedded_benchmark,primary_benchmark_is_market_exposure_proxy,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5e_profit_lock_main_20pct_sell50\model_performance_addendum.md
v5e_profit_lock_main_forward_paper_execution_tracking,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5e_profit_lock_main_forward_paper_execution_tracking\model_performance_addendum.md
v5e_profit_lock_model_comparison,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_profit_lock_model_comparison\model_performance_addendum.md
v5e_quant_spec_single_name_exit,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_quant_spec_single_name_exit\model_performance_addendum.md
v5e_reasonable_momentum_range_test,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_reasonable_momentum_range_test\model_performance_addendum.md
v5e_short_financing_etf_cash_proxy_selection_gate,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_short_financing_etf_cash_proxy_selection_gate\model_performance_addendum.md
v5e_sleeve_cash_bucket_engineering,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_sleeve_cash_bucket_engineering\model_performance_addendum.md
v5e_sleeve_cash_policy_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_sleeve_cash_policy_quant_spec\model_performance_addendum.md
v5e_sleeve_level_risk_release_limited_engineering,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_sleeve_level_risk_release_limited_engineering\model_performance_addendum.md
v5e_sleeve_level_risk_release_pm_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_sleeve_level_risk_release_pm_spec\model_performance_addendum.md
v5e_sleeve_level_risk_release_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5e_sleeve_level_risk_release_quant_spec\model_performance_addendum.md
v5e_trigger_day_5min_execution_data_gate,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5e_trigger_day_5min_execution_data_gate\model_performance_addendum.md
v5e_trigger_day_5min_execution_proxy_test,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5e_trigger_day_5min_execution_proxy_test\model_performance_addendum.md
v5f_1min_forward_observation_append,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_1min_forward_observation_append\model_performance_addendum.md
v5f_1min_intraday_relative_zone_timing_test,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_1min_intraday_relative_zone_timing_test\model_performance_addendum.md
v5f_1min_microstructure_signal_quality_gate,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_1min_microstructure_signal_quality_gate\model_performance_addendum.md
v5f_1min_queue_123_execution,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_1min_queue_123_execution\model_performance_addendum.md
v5f_1min_vwap_execution_precision_audit,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_1min_vwap_execution_precision_audit\model_performance_addendum.md
v5f_adaptive_momentum_governance,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_adaptive_momentum_governance\model_performance_addendum.md
v5f_backtest_scope_governance_correction,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_backtest_scope_governance_correction\model_performance_addendum.md
v5f_clean_forward_target_population,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_clean_forward_target_population\model_performance_addendum.md
v5f_deployment_governance_paper_workflow,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_deployment_governance_paper_workflow\model_performance_addendum.md
v5f_event_triggered_mean_reversion_borrowing_test,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,mean_reversion,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_event_triggered_mean_reversion_borrowing_test\model_performance_addendum.md
v5f_extreme_value_reversion,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,mean_reversion,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_extreme_value_reversion\model_performance_addendum.md
v5f_forward_continuation_v5g01_closeout,tier_c_archived_alias_or_superseded,v5n_archived_or_alias_status,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,archived_or_alias_not_active_comparison,v5n_model_performance_reporting\current\model_addenda\v5f_forward_continuation_v5g01_closeout\model_performance_addendum.md
v5f_forward_paper_tracking_with_v5c_state_tags,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_forward_paper_tracking_with_v5c_state_tags\model_performance_addendum.md
v5f_forward_paper_v5c_state_tags,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_forward_paper_v5c_state_tags\model_performance_addendum.md
v5f_improvement_queue_execution,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_improvement_queue_execution\model_performance_addendum.md
v5f_internal_subsleeve_candidate_replacement_packet,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_candidate_replacement_packet\model_performance_addendum.md
v5f_internal_subsleeve_deep_engineering,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_deep_engineering\model_performance_addendum.md
v5f_internal_subsleeve_deep_research_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_deep_research_spec\model_performance_addendum.md
v5f_internal_subsleeve_deployment_governance,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_deployment_governance\model_performance_addendum.md
v5f_internal_subsleeve_forward_paper_tracking,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_forward_paper_tracking\model_performance_addendum.md
v5f_internal_subsleeve_pm_quant_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_pm_quant_review\model_performance_addendum.md
v5f_internal_subsleeve_queue_123_execution,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_queue_123_execution\model_performance_addendum.md
v5f_internal_subsleeve_robustness_packet,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_internal_subsleeve_robustness_packet\model_performance_addendum.md
v5f_joinquant_export_checklist,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_joinquant_export_checklist\model_performance_addendum.md
v5f_joinquant_now_execution,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_joinquant_now_execution\model_performance_addendum.md
v5f_joinquant_platform_attribution,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_joinquant_platform_attribution\model_performance_addendum.md
v5f_joinquant_platform_forward_handoff,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_joinquant_platform_forward_handoff\model_performance_addendum.md
v5f_local_1min_data_package_audit,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5f_local_1min_data_package_audit\model_performance_addendum.md
v5f_locked_pool_conditional_momentum,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_locked_pool_conditional_momentum\model_performance_addendum.md
v5f_locked_pool_daily_momentum_governance,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_locked_pool_daily_momentum_governance\model_performance_addendum.md
v5f_mean_reversion_diagnostic,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,mean_reversion,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_mean_reversion_diagnostic\model_performance_addendum.md
v5f_model_comparison_progress,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_model_comparison_progress\model_performance_addendum.md
v5f_momentum_weight_tilt_backtest_scope,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_momentum_weight_tilt_backtest_scope\model_performance_addendum.md
v5f_momentum_weight_tilt_forward_paper_tracking,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_momentum_weight_tilt_forward_paper_tracking\model_performance_addendum.md
v5f_momentum_weight_tilt_limited_engineering,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_momentum_weight_tilt_limited_engineering\model_performance_addendum.md
v5f_momentum_weight_tilt_pm_quant_review,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_momentum_weight_tilt_pm_quant_review\model_performance_addendum.md
v5f_momentum_weight_tilt_quant_spec,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,momentum_overlay,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5f_momentum_weight_tilt_quant_spec\model_performance_addendum.md
