canonical_model_id,tier,classification_reason,canonical_or_alias,family,role,daily_series_status,benchmark_type,benchmark_status,validation_independence_status,alpha_beta_ir_computable,promotion_eligibility,primary_benchmark,primary_benchmark_statement,reporting_interpretation_limit,v5n_addendum_path
v5j_pre2021_infra_original_cashflow_panel,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_pre2021_infra_original_cashflow_panel\model_performance_addendum.md
v5j_pre2021_pit_repair_continuation_queue,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_pre2021_pit_repair_continuation_queue\model_performance_addendum.md
v5j_pre2021_target_reconstruction_readiness,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_pre2021_target_reconstruction_readiness\model_performance_addendum.md
v5j_repaired_multisleeve_pit_pool,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_repaired_multisleeve_pit_pool\model_performance_addendum.md
v5j_statement_visible_date_factor_panel,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_statement_visible_date_factor_panel\model_performance_addendum.md
v5j_technical_existing_model_validation,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_technical_existing_model_validation\model_performance_addendum.md
v5j_v4_bank_indicator_pit_reuse_gate,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,sector_strategy_or_research,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_v4_bank_indicator_pit_reuse_gate\model_performance_addendum.md
v5j_v5e_profit_lock_sell_timing_proxy,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5j_v5e_profit_lock_sell_timing_proxy\model_performance_addendum.md
v5l_qmt_execution_evidence_and_forward_readiness,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5l_qmt_execution_evidence_and_forward_readiness\model_performance_addendum.md
v5m_forward_paper_cycle_readiness,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5m_forward_paper_cycle_readiness\model_performance_addendum.md
v5m_p0_closure,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5m_p0_closure\model_performance_addendum.md
v5m_qmt_historical_contract_recovery,tier_b2_execution_or_engineering_only,execution_or_engineering_without_strategy_nav,canonical_or_research_unit,execution_or_platform,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,execution_only_no_strategy_nav_claim,v5n_model_performance_reporting\current\model_addenda\v5m_qmt_historical_contract_recovery\model_performance_addendum.md
v5m_strict_cash_state_nav_repair,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5m_strict_cash_state_nav_repair\model_performance_addendum.md
v5m_workflow_test_isolation_repair,tier_b1_evidence_only_no_comparable_daily_performance,missing_daily_nav_or_eligible_benchmark_or_diagnostic_evidence_only,canonical_or_research_unit,governance_or_research_artifact,current_artifact,daily_nav_unavailable,not_available,benchmark_coverage_insufficient,daily_nav_unavailable,False,False,not_available,benchmark_data_unavailable,no_comparable_daily_performance_or_benchmark,v5n_model_performance_reporting\current\model_addenda\v5m_workflow_test_isolation_repair\model_performance_addendum.md
